State_Name,County_Name,Census_2010,Estimates_Base,Estimate_2010,Estimate_2011,Estimate_2012,Estimate_2013,Estimate_2014,Estimate_2015,Estimate_2016,Estimate_2017,Estimate_2018,Estimate_2019,Land_Area,Population_Density,Wikipedia_URL,Wikipedia_ID,County_Coordinates,Area_Water,Area_Total,Time_Zones,Time_Zones_Summer_DST,Founded,Seat,Website,Congressional_Districts,Largest_Cities,Named_For,County,Largest_Township,Area_Codes,FIPS_Codes,Largest_Community,GNIS_Feature_IDs,Incorporated,Largest_Village,County_Seat,Parish,Regions,Government_Mayor,Elevation,Mottos,Government_Type,ZIP_Codes,Independent_City,Nicknames,Largest_Borough,Highest_Elevation,Designated,Government_Body,Boroughs,Demonyms,Established,Government_Commissioner,Metro_Area,Area_Independent_City,Shire_Town,State_Routes,Area_Rank,Interstates,Settled,U_S_Routes,Largest_Municipality,Waterways,Government_Vice_Mayor,Indiana_House_Of_Representatives_Districts,Largest_CDP,Airports,Area_Percentage,Area_Metro,City,Government_State_Senate,Public_Transit,Government_District_Attorney,Area_County,Area_Rank_Region,GDP,Indiana_Senate_Districts,Incorporated_As_Town,GDP_2018,Government_Council,Incorporated_As_City,CSA,Government_Manager,Government_President,Incorporated_Municipalities,County_Seat_And_Largest_City,Government_County_Board,ZIP_Code_Prefixes,Metro,Metropolitan_Area,Incorporated_Cities,Government_Board_President,Pre_Incorporation_County,Government_County_Administrator,Primary_Airport,Parish_Seat,Government_Supervisors,Formed,Government_Assembly_Members,Zip_Code,South_Shore_Line_Stations,Government_Executive,City_And_County,Amtrak_Stations,Southern_Portion_Summer_DST,West_Wendover,Lowest_Elevation,Government_US_House,Kenton_Unofficially,Nara_Visa_Unofficially,Northern_Portion_Summer_DST,Southern_Portion,Lowest_Elevation_At_Lake_Michigan,Consolidated,Organized,GDP_Per_Capita,Northern_Portion,West_Wendover_Summer_DST,ZIP,Nara_Visa_Unofficially_Summer_DST,Secondary_Airport,Commuter_Rail,Kenton_Unofficially_Summer_DST,Major_Airport,Elevation_Mean,Government_Chief_Executive_Officer,Founded_By,Government_State_Reps,Existed,Government_Governing_Body,Major_Waterways,Area_Land_CDP,South_Of_Salmon_River_Summer_DST,Abolished,GNIS_ID,Area_Consolidated_City_County,Government_Comptroller,Area_City,Most_Of_County,Type,Western_Portion_Summer_DST,Incorporated_Independent_City,Rapid_Transit,Area_Unified_Borough,Re_Organized,Nan_Summer_DST,Western_Part_Of_County_Summer_DST,Geocode,Government_US_Rep,Government_Delegate,Government_State_Assemblyman,Southern_Fifth,Southern_Fifth_Summer_DST,Government_President_Board_Of_Aldermen,Government_City_Attorney,Most_Of_County_Summer_DST,Eastern_Part_Of_County,Eastern_Portion_Summer_DST,Government_County_Council,Created,Eastern_Portion,Area_Urban,Western_Portion,Government_Virginia_Senate,Interstate_And_US_Routes,Government_Board_Of_County_Commissioners,Government_Administrative_Officer,Area_State_Capital_City_And_Borough,Primary,Highways_Freeways,Home_Rule_City,Largest_Settlement,Northwestern,Government_Houses_Of_Delegates,Named,Government_Alaska_House,Government_United_States_Representatives,Founded_Date,Area_Water_CDP,Borough_Seat,Government_Commissioner_Of_Revenue,U_S_And_State_Routes,Area_City_And_County,Dimensions_Width,Reference_No,Area_Urban_CDP,Government_US_Senate,Historic_Colony,Area_Borough,Northwestern_Summer_DST,American,Mission,Colonized,Districts,North_Of_Salmon_River_Summer_DST,Borough_Created,Government_Council_Chair,South_Of_Salmon_River,Area_State_Capital_And_Consolidated_City_County,Area_Density,Highest_Elevation_SW_Galena_Twp,North_Of_Salmon_River,Government_Alaska_Senate,Chartered,State_Highways,Largest_Place,Dimensions_Length,English,Primary_Summer_DST,Western_Part_Of_County,ZIP_Code_Format,Government_Treasurer
Illinois,Scott County,5355,5355,5327,5229.0,5287.0,5211.0,5170.0,5110.0,5052.0,4983.0,4927.0,4951,650.0,21/sq mi (8.2/km2),"https://en.wikipedia.org/wiki/Scott_County,_Illinois",96170,39°39′N 90°29′W / 39.65°N 90.48°W,,,,,1839,Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Shelby County,22363,22355,22354,22278.0,22203.0,22137.0,22102.0,21819.0,21733.0,21774.0,21726.0,21634,1970.0,29/sq mi (11/km2),"https://en.wikipedia.org/wiki/Shelby_County,_Illinois",96169,39°23′N 88°49′W / 39.39°N 88.81°W,,,,,1827,Shelbyville,www.shelbycounty-il.com,,,Isaac Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Stark County,5994,5992,5969,5842.0,5739.0,5705.0,5601.0,5505.0,5512.0,5457.0,5418.0,5342,750.0,21/sq mi (8.0/km2),"https://en.wikipedia.org/wiki/Stark_County,_Illinois",96167,41°05′N 89°47′W / 41.09°N 89.79°W,,,,,1839,Toulon,www.starkcountyillinois.com,"16th, 18th",,John Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Stephenson County,47711,47708,47606,47323.0,46886.0,46671.0,46269.0,45668.0,45503.0,44997.0,44797.0,44498,1460.0,84/sq mi (33/km2),"https://en.wikipedia.org/wiki/Stephenson_County,_Illinois",96166,42°21′N 89°40′W / 42.35°N 89.67°W,,,,,1837,Freeport,www.co.stephenson.il.us,,,Benjamin Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Tazewell County,135394,135392,135486,135850.0,136127.0,136266.0,135353.0,134302.0,133932.0,133489.0,132450.0,131803,1680.0,210/sq mi (79/km2),"https://en.wikipedia.org/wiki/Tazewell_County,_Illinois",96165,40°31′N 89°31′W / 40.51°N 89.51°W,,,,,1827,Pekin,www.tazewell.com,"17th, 18th",,Littleton Waller Tazewell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Union County,17808,17806,17731,17692.0,17608.0,17539.0,17402.0,17284.0,17105.0,16968.0,16832.0,16653,1070.0,42/sq mi (16/km2),"https://en.wikipedia.org/wiki/Union_County,_Illinois",96163,37°28′N 89°16′W / 37.47°N 89.26°W,,,,,2 January 1818,Jonesboro,www.unioncountyil.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Vermilion County,81625,81625,81640,81414.0,80862.0,80585.0,79783.0,79170.0,78494.0,77689.0,76702.0,75758,2326.8,91/sq mi (35/km2),"https://en.wikipedia.org/wiki/Vermilion_County,_Illinois",96161,40°11′N 87°44′W / 40.18°N 87.74°W,,,,,1826,Danville,www.vercounty.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Wabash County,11947,11947,11916,11794.0,11686.0,11671.0,11599.0,11624.0,11542.0,11523.0,11523.0,11520,580.0,52/sq mi (20/km2),"https://en.wikipedia.org/wiki/Wabash_County,_Illinois",96160,38°26′N 87°50′W / 38.44°N 87.84°W,,,,,1824,Mount Carmel,,,,Wabash River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Warren County,17707,17704,17713,17836.0,17749.0,17662.0,17712.0,17455.0,17294.0,17144.0,16992.0,16844,1400.0,33/sq mi (13/km2),"https://en.wikipedia.org/wiki/Warren_County,_Illinois",96159,40°51′N 90°37′W / 40.85°N 90.61°W,,,,,1825,Monmouth,www.warrencountyil.com,,,Joseph Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Washington County,14716,14716,14712,14576.0,14599.0,14414.0,14392.0,14262.0,14179.0,13963.0,13999.0,13887,1460.0,26/sq mi (10/km2),"https://en.wikipedia.org/wiki/Washington_County,_Illinois",96158,38°21′N 89°25′W / 38.35°N 89.42°W,,,,,"January 2, 1818",Nashville,www.washingtonco.illinois.gov,,,George Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Wayne County,16760,16760,16738,16661.0,16656.0,16664.0,16594.0,16517.0,16542.0,16412.0,16326.0,16215,1850.0,23/sq mi (9.1/km2),"https://en.wikipedia.org/wiki/Wayne_County,_Illinois",96156,38°26′N 88°25′W / 38.43°N 88.42°W,,,,,1819,Fairfield,www.fairfield-il.com/county/,,,Anthony Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,White County,14665,14665,14597,14590.0,14522.0,14434.0,14265.0,14204.0,14079.0,13903.0,13618.0,13537,1280.0,29/sq mi (11/km2),"https://en.wikipedia.org/wiki/White_County,_Illinois",96155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Whiteside County,58498,58501,58486,58286.0,57766.0,57468.0,57021.0,56919.0,56476.0,55955.0,55553.0,55175,1770.0,84/sq mi (32/km2),"https://en.wikipedia.org/wiki/Whiteside_County,_Illinois",96154,41°45′N 89°55′W / 41.75°N 89.91°W,,,,,1836,Morrison,www.whiteside.org,,,Samuel Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Will County,677560,677580,678824,680827.0,682477.0,683734.0,685158.0,685877.0,688328.0,690479.0,691149.0,690743,2170.0,810/sq mi (310/km2),"https://en.wikipedia.org/wiki/Will_County,_Illinois",82176,41°26′N 87°59′W / 41.44°N 87.98°W,,,,,"January 12, 1836",Joliet,www.willcountyillinois.com,"1st, 2nd, 3rd, 11th, 14th, 16th",,Dr. Conrad Will,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Williamson County,66357,66365,66432,66732.0,66776.0,67450.0,67412.0,67428.0,67454.0,67049.0,66982.0,66597,1100.0,150/sq mi (58/km2),"https://en.wikipedia.org/wiki/Williamson_County,_Illinois",96152,37°44′N 88°56′W / 37.73°N 88.93°W,,,,,1839,Marion,www.williamsoncountyil.gov,,,"Williamson County, Illinois",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Winnebago County,295266,295264,295083,293642.0,292084.0,290945.0,288695.0,287148.0,286065.0,284681.0,283630.0,282572,1330.0,570/sq mi (220/km2),"https://en.wikipedia.org/wiki/Winnebago_County,_Illinois",96151,42°20′N 89°10′W / 42.33°N 89.16°W,,,,,"January 16, 1836",Rockford,www.wincoil.us,"16th, 17th",,Winnebago Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Woodford County,38664,38656,38661,38844.0,38837.0,39027.0,39052.0,38930.0,38913.0,38670.0,38527.0,38459,1370.0,71/sq mi (27/km2),"https://en.wikipedia.org/wiki/Woodford_County,_Illinois",96150,40°47′N 89°13′W / 40.79°N 89.21°W,,,,,February 1841,Eureka,www.woodford-county.org,,,"Woodford County, Kentucky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Adams County,34387,34384,34444,34368.0,34400.0,34644.0,34758.0,34945.0,35178.0,35385.0,35595.0,35777,878.1,105/sq mi (41/km2),"https://en.wikipedia.org/wiki/Adams_County,_Indiana",57251,40°45′N 84°56′W / 40.75°N 84.94°W,,,,,"March 1, 1836",Decatur,,,,John Quincy Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Allen County,355329,355339,355945,358974.0,360890.0,363355.0,365147.0,367362.0,369412.0,371723.0,375079.0,379299,1702.4,541/sq mi (208.73/km2),"https://en.wikipedia.org/wiki/Allen_County,_Indiana",96147,41°05′N 85°04′W / 41.09°N 85.06°W,,,,,"April 1, 1824",Fort Wayne,www.co.allen.in.us,,,John Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Bartholomew County,76794,76783,76818,77620.0,79001.0,79655.0,80497.0,81458.0,82231.0,82213.0,82722.0,83779,1053.9,189/sq mi (72.88/km2),"https://en.wikipedia.org/wiki/Bartholomew_County,_Indiana",96146,39°13′N 85°54′W / 39.21°N 85.9°W,,,,,12 February 1821,Columbus,www.bartholomew.in.gov,,,Joseph Bartholomew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Benton County,8854,8836,8863,8856.0,8821.0,8748.0,8720.0,8693.0,8658.0,8631.0,8653.0,8748,1052.6,22/sq mi (8.41/km2),"https://en.wikipedia.org/wiki/Benton_County,_Indiana",96145,40°37′N 87°19′W / 40.61°N 87.31°W,,,,,"February 18, 1840",Fowler,www.bentoncounty.in.gov,,,Senator Thomas H. Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Blackford County,12766,12766,12771,12656.0,12528.0,12461.0,12347.0,12242.0,12115.0,12028.0,11924.0,11758,427.6,77/sq mi (29.86/km2),"https://en.wikipedia.org/wiki/Blackford_County,_Indiana",96144,40°28′N 85°19′W / 40.47°N 85.32°W,,,,,"April 2, 1838",Hartford City,,"3rd, 5th",,Isaac Blackford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Boone County,56640,56641,56916,57915.0,59033.0,60346.0,61631.0,63033.0,64192.0,65723.0,66930.0,67843,1095.3,134/sq mi (51.72/km2),"https://en.wikipedia.org/wiki/Boone_County,_Indiana",96143,40°03′N 86°28′W / 40.05°N 86.47°W,,,,,1 April 1830,Lebanon,boonecounty.in.gov,"4th, 5th",,Daniel Boone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Brown County,15242,15244,15207,15076.0,15049.0,15055.0,14944.0,14994.0,14996.0,15010.0,15230.0,15092,807.0,49/sq mi (18.85/km2),"https://en.wikipedia.org/wiki/Brown_County,_Indiana",96142,39°12′N 86°14′W / 39.2°N 86.23°W,,,,,"January 7th, 1942",Nashville,http://browncounty-in.gov/Home.aspx,,,Jacob Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Carroll County,20155,20160,20199,20043.0,20112.0,20113.0,19953.0,19887.0,19973.0,20067.0,20188.0,20257,964.0,54/sq mi (21/km2),"https://en.wikipedia.org/wiki/Carroll_County,_Indiana",96141,40°35′N 86°34′W / 40.58°N 86.56°W,,,,,1828,Delphi,www.carrollcountyindiana.com,,,Charles Carroll of Carrollton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Cass County,38966,38970,38985,38916.0,38771.0,38585.0,38487.0,38081.0,37905.0,37828.0,37895.0,37689,1067.5,94/sq mi (36.44/km2),"https://en.wikipedia.org/wiki/Cass_County,_Indiana",96140,40°46′N 86°21′W / 40.76°N 86.35°W,,,,,1829,Logansport,www.co.cass.in.us,,,Lewis Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Clark County,110232,110222,110567,111490.0,111853.0,112688.0,114035.0,114819.0,115588.0,116545.0,117280.0,118302,965.7,315/sq mi (122/km2),"https://en.wikipedia.org/wiki/Clark_County,_Indiana",96139,38°29′N 85°43′W / 38.48°N 85.72°W,,,,,3 February 1801,Jeffersonville,www.co.clark.in.us,,,General George Rogers Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Clay County,26890,26888,26854,26837.0,26788.0,26662.0,26430.0,26395.0,26210.0,26167.0,26175.0,26225,926.0,75/sq mi (29.03/km2),"https://en.wikipedia.org/wiki/Clay_County,_Indiana",57773,39°24′N 87°07′W / 39.4°N 87.11°W,,,,,"February 12, 1825",Brazil,,,,Henry Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Clinton County,33224,33219,33221,33034.0,32890.0,32766.0,32462.0,32373.0,32207.0,32195.0,32192.0,32399,1049.1,82.0/sq mi (31.67/km2),"https://en.wikipedia.org/wiki/Clinton_County,_Indiana",57222,40°18′N 86°29′W / 40.3°N 86.48°W,,,,,1830,Frankfort,www.clintonco.com,,,DeWitt Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Crawford County,10713,10711,10708,10621.0,10669.0,10620.0,10668.0,10555.0,10583.0,10535.0,10594.0,10577,791.6,35/sq mi (14/km2),"https://en.wikipedia.org/wiki/Crawford_County,_Indiana",96136,38°17′N 86°28′W / 38.29°N 86.46°W,,,,,1818,English,www.crawfordcounty.in.gov,"8th, 9th",,William H. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Daviess County,31648,31654,31720,31950.0,32116.0,32282.0,32680.0,32823.0,33010.0,33136.0,33278.0,33351,1112.4,77/sq mi (30/km2),"https://en.wikipedia.org/wiki/Daviess_County,_Indiana",96135,38°42′N 87°05′W / 38.7°N 87.08°W,,,,,"February 2, 1818",Washington,www.daviess.org,,,Joseph Hamilton Daveiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Dearborn County,50047,50027,50083,49986.0,49727.0,49739.0,49418.0,49455.0,49436.0,49564.0,49482.0,49458,790.0,164/sq mi (63.31/km2),"https://en.wikipedia.org/wiki/Dearborn_County,_Indiana",96134,39°09′N 84°59′W / 39.15°N 84.98°W,,,,,1803,Lawrenceburg,www.dearborncounty.org,,,Dr. Henry Dearborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,Decatur County,25740,25739,25798,25902.0,26043.0,26236.0,26416.0,26339.0,26565.0,26620.0,26725.0,26559,965.0,69/sq mi (26.67/km2),"https://en.wikipedia.org/wiki/Decatur_County,_Indiana",96133,39°18′N 85°30′W / 39.3°N 85.5°W,,,,,1822,Greensburg,www.decaturcounty.in.gov,,,"Stephen Decatur, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
